country,year,cereal_yield,fdi_perc_gdp,gni_per_cap,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,pop_growth_perc,pop,urb_pop_growth_perc
MNA,1998,1939.14560557151,0.719502477926017,1567.13614361349,196.489485732841,994.562794156494,822695.117,3.07997513399979,621.3840482873601,20.1789504365687,3.58178512007216,384372503128.774,1.95397768733676,267110960.708184,2.61554735732661
MNA,1999,1887.97717301928,0.492013475973996,1583.66618976161,213.197324042217,1088.65928958898,816263.199,2.99849872717694,590.1848176127689,20.1600669104887,3.58601901255883,406556283161.699,1.9141856837861,272223960.477883,2.55692355945259
MNA,2000,1770.48470095097,0.984890850097047,1634.90757919277,205.328817026964,1064.75660906062,854818.037,3.08138298250049,597.744815674143,20.1450073982113,3.60818452125095,431288827635.735,1.90644453449292,277413759.293994,2.53773804550241
MOZ,1991,341.6,0.834732027280836,180.0,1037.08387604219,425.053986241999,1026.76,0.0740411592003185,180.652093276466,5.78966299576086,14.8219405565,2695475825.13329,2.33716175884153,13867422.0,7.05807537605282
MOZ,1992,175.7,1.28498051551848,150.0,1106.8029782616,416.920685448074,1001.091,0.0699175390257705,185.61070037404602,5.80350822839264,14.8219154895,1968901449.82406,3.1986802276692,14318167.0,7.70673473880886
MOZ,1993,565.1,1.57818123580628,150.0,1038.5942510079,409.736115234416,1078.098,0.072576759102742,183.966709202016,5.78903221159251,14.8218904226,2027650517.82227,3.67797578528988,14854590.0,7.99154091539822
MOZ,1994,520.7,1.61829397753464,130.0,983.024170152102,399.143353000357,1070.764,0.0694878009700714,171.136979661134,5.77550778970291,14.8218653556,2162771442.38775,3.66675714045848,15409381.0,7.80192269541718
MOZ,1995,652.7,2.00285617170703,130.0,977.990201600764,394.410326149035,1111.101,0.0697338530282076,172.913893120751,5.78061803556442,14.821840276,2246791389.00157,3.3444318696681,15933452.0,7.31537008475311
MOZ,1996,822.3,2.28084331584285,160.0,927.593042350357,390.03203152546,1041.428,0.0634518241238763,150.904197154136,5.80802543463849,14.8218151711,3178648857.4823,2.96463860056696,16412893.0,6.34207031242737
MOZ,1997,821.7,1.71649443350518,180.0,866.472950754322,390.928626051416,1125.769,0.0667621454497688,147.97482023979998,5.85036458365765,14.8217900663,3751832732.0463,2.70182171380702,16862385.0,5.96889994276188
MOZ,1998,839.2,5.01611102869546,220.0,789.909156384072,384.923761475587,1133.103,0.0655142449886303,134.442991494539,5.90305432256132,14.8217649361,4240336762.54804,2.53621646047384,17295521.0,5.69992495479209
MOZ,1999,985.5,8.58134005308168,240.0,745.008089227658,382.766410810289,1188.108,0.066988528186075,130.38499192871,5.96054621585305,14.8217649361,4448023241.57899,2.51484550051281,17735992.0,5.58152533981006
MOZ,2000,868.0,3.27625944285235,230.0,778.646871677102,394.088927344157,1349.456,0.0741432616494702,146.49337937089498,6.02038739702569,14.8217649361,4248747769.46269,2.58616161353082,18200656.0,5.56158772171007
MYS,1991,2787.4,8.13786902447564,2530.0,195.396126959973,1376.55094614677,68591.235,3.66645625503066,520.439402483817,8.0631452999165,16.9737657278,49133852000.2501,2.70472363760648,18707774.0,5.04656512934271
MYS,1992,2953.1,8.76288274107832,2850.0,202.305370325174,1511.75257641772,75298.178,3.92094547374213,524.707771935714,8.06550709752565,17.4484615594,59151288902.9546,2.61839615673617,19204087.0,4.90664802377896
MYS,1993,3003.0,7.48289692345401,3200.0,202.653058410664,1622.19772407485,91722.671,4.65567466410656,581.610179600216,8.07248245962708,17.7434242959,66894450252.19,2.55596243993858,19701263.0,4.79302255348565
MYS,1994,3031.8,5.8294217818071,3560.0,184.092435000743,1569.21599255963,94010.879,4.65274951119614,545.836896275493,8.08536965726963,17.7577796557,74480816088.3673,2.52694266669342,20205446.0,4.71505147413978
MYS,1995,3119.1,4.70350555106619,4010.0,196.19252108532,1791.05242507412,121132.011,5.84591099479219,640.363174216526,8.1023039157253,17.7577893783,88832452511.7438,2.51863372603386,20720810.0,4.65988773652447
MYS,1996,3199.9,5.03552312490587,4450.0,182.398090137976,1786.30869282785,125374.73,5.90079202330746,602.523628572191,8.12387025769444,17.7581395513,100851784847.524,2.50820003084443,21247102.0,4.74511204789266
MYS,1997,3023.2,5.12785630234216,4580.0,197.379924052548,2023.68496309643,124821.013,5.73059792624924,558.933334034397,8.15034355532647,17.7581480741,100168847815.19,2.48404301465222,21781499.0,4.67201013602789
MYS,1998,2843.2,2.99742641402247,3610.0,201.974296832623,1871.90266945632,114186.713,5.11533112318147,551.933294144338,8.18333634375585,17.7581566029,72175310308.0352,2.45318691720933,22322448.0,4.59430524465706
MYS,1999,2910.3,4.92146653192442,3350.0,185.891847731835,1784.99160693831,107934.478,4.71995379683604,491.543449892011,8.2234206521356,17.7678176128,79148423191.0766,2.41325381691432,22867698.0,4.50948761947916
MYS,2000,3039.5,4.03842857326204,3420.0,197.757665713718,2018.84487358033,126603.175,5.40694712928417,529.642102232664,8.27181946340257,17.8628440679,93789738019.0115,2.36476091428649,23414909.0,4.41795345703538
NGA,1991,1094.0,2.60815061149729,270.0,509.914462725382,738.498905488257,45247.113,0.452533869295639,312.46297470727,12.4446203221615,12.7830125835,27313352201.7814,2.46453829076327,99986136.0,4.48367587161917
NGA,1992,1163.9,2.74115306133444,280.0,518.693117036853,754.580021374053,64883.898,0.633354890639467,435.363795900808,12.6161087789223,12.7830125835,32710369045.7876,2.42923169969048,102444773.0,4.40840570360741
NGA,1993,1153.0,6.30067787932388,240.0,516.450960653564,749.646100273798,60061.793,0.572390171006608,394.33467815953696,12.7201979339695,12.7830125616,21352759381.8985,2.39844652099284,104931559.0,4.33920824388913
NGA,1994,1132.2,8.2795402704339,220.0,502.438386586344,712.907484337261,46658.908,0.434227708551044,306.032232917699,12.8309966772613,12.7830125179,23663389441.469,2.37417527868817,107452627.0,4.27798740685408
NGA,1995,1210.4,3.83961802459258,210.0,511.931763309704,727.197990144734,34917.174,0.317386474795075,223.433260122398,12.947338449935,12.7830124413,28108826037.5213,2.35638127807778,110014688.0,4.22462451075767
NGA,1996,1220.3,4.5141574847836,250.0,507.950586885825,735.170461541128,40421.341,0.358923361891094,247.99055709805,13.06998260123,12.7830123538,35299150000.0,2.33903938289115,112618306.0,4.17301844749157
NGA,1997,1182.7,4.24916514139107,280.0,503.611385048345,731.358148652911,40190.32,0.348666331536705,240.090760550559,13.196802792501,12.7830122335,36229368991.8659,2.32617768306141,115268715.0,4.12712680862751
NGA,1998,1201.8,3.27069488448843,270.0,482.378505727139,697.267974245319,40182.986,0.340581784374896,235.618640598633,13.3278870289582,12.7830120804,32143818181.8182,2.3277610568161,117983368.0,4.09684896328825
NGA,1999,1239.2,2.88968126683586,270.0,507.30781293058,724.179142393942,44788.738,0.370815560895906,259.766707139427,13.4605469937809,12.8448710943,34776040200.1343,2.34635389435585,120784408.0,4.08468834811908
NGA,2000,1171.4,2.47944408879697,270.0,494.226002748487,726.142890073499,79181.531,0.640168713776352,435.710421212418,13.5940585471882,12.8448710943,45983600313.2814,2.3759394952739,123688536.0,4.08457147546904
NIC,1995,1681.3,2.78583645799087,520.0,275.410378001578,504.218639476908,2838.258,0.612084001863258,334.327756103508,18.7525015958456,29.2741611037,3191142098.27357,2.20743169600243,4637040.0,2.65703904761989
NIC,2000,1687.7,6.77026945868033,730.0,250.718137918945,535.997961252765,3667.0,0.722746143645747,338.07137418850704,20.1261642381976,36.7228365552,3936327817.17888,1.5687766271901,5073704.0,2.00849884542229
NLD,1991,7008.4,1.85381192510666,19700.0,172.348978632186,4602.58195089582,172704.699,11.4601658261447,429.139099784433,12.6370072992701,11.1139256836,303365157944.366,0.786094198906665,15070000.0,1.97262242139752
NLD,1992,7459.2,1.84005194778203,21790.0,166.998078641347,4503.48965608117,168113.615,11.0761375016471,410.724532040336,12.662933192779,11.164011084,336214285714.286,0.714099789267444,15178000.0,1.88671444320169
NLD,1993,7998.3,1.94821268031465,22270.0,166.328246342139,4511.78542837931,172150.982,11.2670914065096,415.36451251284603,12.6950434683607,11.2108457012,327495253915.52,0.663867078230855,15279096.9549194,1.82289069530493
NLD,1994,7164.4,2.0292465494978,23500.0,162.558134261803,4509.96854392976,172745.036,11.2309695261071,404.81112769011,12.7272548777779,11.4078479478,351190216733.261,0.665594586133542,15381133.0,1.81133861346184
NLD,1995,7769.2,2.9133809702541,25630.0,160.779956287307,4576.17613195343,176309.36,11.4042276843467,400.67759100807797,12.7378266494179,11.5672427423,418969256107.604,0.51144143721833,15460000.0,1.64420672466911
NLD,1996,8292.8,3.97252380874005,27370.0,161.381343696792,4732.30695366372,186356.94,12.0098562866533,409.560657016336,12.7246181607269,11.7802388479,417980392156.863,0.368015370982984,15517000.0,1.46092244742614
NLD,1997,7176.1,2.85443651883595,27720.0,150.665845218674,4580.54578073941,178278.539,11.4229857756135,375.731165932344,12.6846286922535,11.7799543967,386533770047.436,0.578333409410428,15607000.0,1.65942505632853
NLD,1998,7307.0,9.34286787527194,25830.0,146.518418780783,4602.39189705695,175359.607,11.1708247547458,355.626295229054,12.6444387820104,11.7891584516,402648300377.694,0.58137837773186,15698000.0,1.65090732609534
NLD,1999,7469.7,10.0053744418031,26260.0,138.429717909682,4521.19101550142,163027.486,10.3149310977539,315.822312577411,12.5920468206264,11.8266007412,411456424461.965,0.679302953427545,15805000.0,1.7375139293496
NLD,2000,7905.5,16.3913168025024,26580.0,136.471371092793,4597.82833997247,165363.365,10.3835502818653,308.20144620397,12.530390700758,11.8268699931,385074626865.672,0.759092346388962,15925513.0,1.80673686398825
NZL,1991,5304.7,3.08414933960558,11910.0,205.570823457462,3783.8253554977,24458.89,6.99805155789534,380.195988502514,25.3259706446167,25.0976366273,41820222974.3417,1.35676347782932,3495100.0,1.49833971667291
NZL,1992,5440.3,4.74698596067472,11830.0,207.801000272639,3827.67194269049,26171.379,7.41041962794122,402.305274376201,25.6813149474757,25.0977062133,40744409331.1357,1.04173538422176,3531700.0,1.18311146808981
NZL,1993,5414.9,5.22812437754409,12130.0,206.14986981028,3993.47964839595,25511.319,7.14162672862662,368.662307051283,26.0142769161861,25.1524403711,45827934439.4668,1.14023110662887,3572200.0,1.28140760066508
NZL,1994,5782.4,4.60000903390003,13160.0,200.016323323077,4025.55233280849,26439.07,7.30340874561476,362.882120080233,26.3019253611779,25.152919311,54263384779.2906,1.33199972772817,3620100.0,1.47297719468617
NZL,1995,5209.4,5.28135713975907,14940.0,196.623031293843,4065.37322371645,26904.779,7.32421707410029,354.23802040178,26.5583383241683,25.1536464561,62795370403.8257,1.46160139467698,3673400.0,1.60238039493359
NZL,1996,5871.7,3.3942531945464,16380.0,198.231160562108,4172.06698821007,29702.7,7.95892282958199,378.15943842483,26.7140675241158,25.3487518869,68870620813.0984,1.58266192727998,3732000.0,1.67640461049823
NZL,1997,5874.2,3.79913399319425,16750.0,202.541740873515,4278.49394404189,31063.157,8.21472391177871,388.880878095888,26.7899984132861,25.5969491648,64924816049.9275,1.3150028446594,3781400.0,1.40865773326569
NZL,1998,6272.1,2.32432756550197,15390.0,197.785281867352,4162.55779816514,30058.399,7.87900366972477,374.373411064067,26.9825950196592,25.5964023781,55199814253.3818,0.88463533047288,3815000.0,0.978202588761256
NZL,1999,6168.5,1.98569817995753,14710.0,194.607187077836,4288.90120205471,31558.202,8.22878203958176,373.377713861174,27.2743865870512,25.5971783752,57698043178.1618,0.525484536213216,3835100.0,0.618964328016956
NZL,2000,6277.7,7.44295666359362,13630.0,193.856062375677,4359.97433770543,32698.639,8.47598086992586,376.864666841167,27.5521022344341,25.5971780933,51599748517.9818,0.590156270945045,3857800.0,0.68354875963843
PAK,1991,1805.4,0.568544194836849,410.0,231.918102348852,384.025361654459,68242.87,0.593570578897112,358.465289049821,15.4969628538731,10.2782291029,45451961233.9905,2.75609977906238,114970102.0,3.53735375274174
PAK,1992,1881.5,0.691843694812664,430.0,228.682852813803,397.340959288953,72789.95,0.616810127163219,354.994611621584,15.6004988818646,10.2782358338,48635242274.1568,2.60998222601624,118010303.0,3.38517990644804
PAK,1993,1957.7,0.677094209410359,440.0,236.378697308893,407.5048222582,78008.091,0.644535617495889,373.871623870816,15.7165110790997,10.2937733025,51478354558.3299,2.52658122316724,121029915.0,3.29581578548281
PAK,1994,1839.1,0.811304164738998,440.0,237.094711167534,413.453156265026,84839.712,0.683519739321895,391.964392377143,15.8348310353852,10.2937784778,51894795657.7709,2.52257320869525,124121817.0,3.28593569420235
PAK,1995,2042.0,1.19175194004056,470.0,235.821764504558,420.710481942318,84484.013,0.663417303907954,371.866749048293,15.9473743150324,10.2937836088,60636071684.1918,2.56499118026038,127346713.0,3.32257056110615
PAK,1996,2048.0,1.45605449462756,480.0,235.556255970986,429.177131736216,94447.252,0.722420056598076,396.504266390368,16.051477303655,10.2937886965,63320170084.4076,2.62766218552039,130737306.0,3.50431150673866
PAK,1997,2043.3,1.14722858022912,470.0,238.964119197941,428.276140785177,94711.276,0.705453088590069,393.61981650748004,16.1503558516348,10.2937937433,62433340468.0228,2.65580554119166,134255952.0,3.52483646038941
PAK,1998,2195.1,0.813610045502484,450.0,237.523211033558,425.296997155946,97663.211,0.708689289961233,395.794367000814,16.257875382791,10.2937987627,62191955814.3478,2.61149553807472,137808222.0,3.47303932863623
PAK,1999,2217.9,0.844795024739831,450.0,241.530110786409,437.342761436982,100384.125,0.710628382686245,392.456825932643,16.3861084755064,10.2937987627,62973855718.8874,2.47467085754991,141261069.0,3.32885542884621
PAK,2000,2407.8,0.416484257775062,470.0,238.205816828431,439.5507853908,106449.343,0.7365605345925,399.164350554394,16.5409171208807,10.2937987627,73952374969.7995,2.28233420573116,144522192.0,3.12928421708852
PAN,1991,1882.9,1.8571453023638,2290.0,97.8845584126256,637.167929870973,3391.975,1.37545046131862,211.302789598778,35.1735931029085,17.20114935,5842300000.0,2.05484114566659,2466083.0,4.29305602471179
PAN,1992,1835.8,2.17574607763423,2520.0,103.916838400682,717.005858527757,4015.365,1.59507236958142,231.17646208293598,35.2799127338366,17.2631162053,6641400000.0,2.05780824507602,2517356.0,4.24702181935836
PAN,1993,1898.7,2.33843947771175,2710.0,100.078580733474,713.370422372972,4129.042,1.60683620321971,225.422699969072,35.3845938314306,17.2632209444,7252700000.0,2.05691199311948,2569672.0,4.19922395021351
PAN,1994,1969.6,5.19142993832349,2860.0,102.301536646925,734.778602182391,4781.768,1.82308228706895,253.82355834397003,35.4930395824779,17.6437886702,7733900000.0,2.05034553412894,2622903.0,4.14772343128937
PAN,1995,1720.9,2.82060687317388,2890.0,101.276061257659,725.218029934335,3472.649,1.2972525202415,181.16017567644698,35.6059898555283,17.6438893642,7906100000.0,2.03874016279945,2676926.0,4.09303028593239
PAN,1996,1800.4,4.45715021293485,3100.0,105.286959466858,759.582343266158,4880.777,1.78670667569152,247.658354634478,35.7249305107374,17.6439900186,9322100000.0,2.02612279550431,2731717.0,3.94100467938037
PAN,1997,2085.9,12.8847679492265,3310.0,104.171320950316,784.155440459123,5958.875,2.13792161961634,284.012719561414,35.8471212258201,17.6440906335,10084000000.0,2.011720432245,2787228.0,3.89062248240814
PAN,1998,1771.9,11.0048021952893,3540.0,111.230123709949,881.043908505541,5947.874,2.09190877002444,264.09951766698,35.9783925303066,17.6441911694,10932500000.0,1.99093549557557,2843276.0,3.83518490514711
PAN,1999,2035.1,6.59549767376902,3620.0,106.299459278414,857.964241028874,5669.182,1.95513574807321,242.236054718142,36.1202578530547,17.6441911694,11456300000.0,1.96283033675336,2899636.0,3.77368219221652
PAN,2000,2042.5,5.36896002753754,3730.0,104.898961029848,853.031974956413,5790.193,1.95870981142211,240.866263175712,36.2759909421994,17.6441911694,11620500000.0,1.92944154735753,2956126.0,3.70808395920067
PER,1991,2293.8,-0.020263728071128,1140.0,96.2711920321081,431.642073197055,20417.856,0.922963385199347,205.852929574283,27.0877289258485,4.70996544368,34544482512.9374,1.99299860850277,22122065.0,2.39856115744375
PER,1992,2498.6,-0.218933549998608,1440.0,94.0303877936062,411.761351732731,20388.52,0.904015935601371,206.442320626955,27.2801887974141,4.70995910885,36084008138.7719,1.93047614921274,22553275.0,2.33440052990325
PER,1993,2689.7,2.18342532035145,1560.0,95.8155949827064,431.405721677922,23556.808,1.02509231650124,227.673916413875,27.4872148532157,4.70995278327,34834667901.8806,1.87519041002339,22980182.0,2.27748980318112
PER,1994,2905.3,7.3239519558987,1790.0,87.9758037104734,438.79232232163,23230.445,0.99256220688625,199.004069673428,27.5527042358436,4.76662007236,44909998632.3762,1.82971019641041,23404523.0,2.23039762431187
PER,1995,2639.3,4.76390319445757,2000.0,86.5351725379152,460.448816336213,23883.171,1.00235059457141,188.37833558764999,27.6249883378898,4.78140382021,53674086051.4305,1.78969381241086,23827163.0,2.18878214142082
PER,1996,2628.3,6.21222477275013,2200.0,86.9372035161155,465.993455888778,24363.548,1.00473745550839,187.446977089405,27.7082566710563,5.03063949578,55876101187.2295,1.75355793501457,24248671.0,1.86729124269658
PER,1997,2765.5,3.61221883429616,2350.0,78.7482112672955,443.416513711482,27407.158,1.11106995009923,197.319604610143,27.8017879176025,5.49220237114,59222879292.0524,1.71189383335453,24667356.0,1.82549793531975
PER,1998,2750.4,2.89674091000898,2230.0,83.3809428534508,458.755317567559,27806.861,1.10876471183058,201.523216265398,27.9121417898926,5.4926065724,56751679594.3402,1.65555153190223,25079136.0,1.7690267213837
PER,1999,3109.9,3.76631151007236,2110.0,88.0254660236043,481.074158890428,29358.002,1.1522622319135,210.837389768604,28.0440701221265,5.49397586337,51509515206.3704,1.58017160101678,25478577.0,1.69351817025021
PER,2000,3084.0,1.51940482177158,2060.0,85.2555635180447,472.574449033823,30296.754,1.17148273055249,211.343250886935,28.2019212287178,7.73270345521,53290390318.0249,1.49323590984137,25861887.0,1.60645415007007
PHL,1991,2042.6,1.19777604773152,730.0,184.716072351448,457.326930947463,45830.166,0.725770915413139,293.141610191837,14.4456821585283,8.85024300945,45417505303.2898,2.43362261661138,63146876.0,4.54237877862102
PHL,1992,2103.2,0.430380619682364,780.0,192.616274575761,467.304719473517,50322.241,0.778268545594229,320.791084756745,14.579506636524,8.92802058655,52976363147.6418,2.36674083979079,64659225.0,4.43194529505767
PHL,1993,2212.8,2.27706704884984,830.0,188.739460609939,456.887139477432,51290.329,0.775084272684413,320.18626683391,14.7207839154165,8.93252152741,54368183871.6747,2.31549460254388,66173874.0,4.33890993894066
PHL,1994,2312.3,2.48265794007999,930.0,193.575151756448,478.104850013189,56270.115,0.831131130822121,336.508476694939,14.8687046653568,9.0375431394,64084543195.2152,2.28455424340849,67703053.0,4.2678381667003
PHL,1995,2263.7,1.99406722631222,1030.0,194.136812484639,490.675555544518,63105.403,0.911198487869232,360.517592484198,15.020753764913,9.09653232074,74119868201.9048,2.26696433030718,69255386.0,4.21167782385933
PHL,1996,2339.6,1.83105982101638,1170.0,190.08288618183,497.199964326565,65642.967,0.92674928621718,354.302477333666,14.9201274649037,9.54197931317,82848194394.7603,2.25017552324798,70831419.0,3.90310571836903
PHL,1997,2375.1,1.48401151711612,1240.0,190.227837854151,511.849302878631,77403.036,1.06870223906428,397.181192010521,14.7716304649929,9.66393596811,82344374413.9339,2.22782795083611,72427130.0,3.85388003801414
PHL,1998,2240.5,3.1672819647143,1150.0,196.513696787058,514.255443732282,75650.21,1.02173627478392,390.438594178021,14.6287971511073,9.75548464744,72207022471.5941,2.20358528904571,74040838.0,3.80361942368985
PHL,1999,2464.7,1.50249751473302,1030.0,195.488562516072,515.988371920148,73020.971,0.964997615224198,365.60125556629805,14.4917455410454,9.81183789212,82995145600.7288,2.17595169345713,75669587.0,3.75078739027103
PHL,2000,2580.8,2.76453465978189,1050.0,193.842028076265,522.876992636072,79111.858,1.02330738346603,379.36260602411096,14.3716751132923,10.7442946223,81026294681.2439,2.1446537827284,77309965.0,3.69507243632494
POL,1992,2398.9,0.804027905044681,1910.0,331.616611553373,2569.0436781729,357283.144,9.31280953584936,1202.11359914156,4.27805248053549,17.461472849,84325431461.5265,0.314062144810232,38364700.0,0.379251215178022
