country,year,co2_ttl,co2_per_cap,prot_area_perc,gdp,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
KGZ,1995,4473.74,0.974692259090612,6.77170559257,1661018518.51852,60.8,1.09312252894933,4589900.0,0.270072615297791,1666133.7
KGZ,1996,5588.508,1.20002319089543,6.94172367326,1827570586.16784,59.0,1.45132266574903,4657000.0,0.954221393546971,1682108.4
KGZ,1997,5482.165,1.16024656084656,6.94173450559,1767864035.71943,57.0,1.44960969454658,4725000.0,0.950024975209424,1698165.0
KGZ,1998,5823.196,1.21392453616844,6.94174544294,1645963749.83146,55.2,1.51231615742208,4797000.0,1.01022305241212,1715407.2
KGZ,1999,4561.748,0.937743699379188,6.94174544294,1249062025.13805,53.7,1.3993769799462,4864600.0,0.894750173183764,1730824.68
KGZ,2000,4528.745,0.921356783919598,6.94174544294,1369691955.02213,51.9,1.03682970568979,4915300.0,0.529643495893756,1740016.2
KHM,1993,476.71,0.0452319185474397,16.3163491337,2533727592.02872,120.6,3.21535625013937,10539239.0,5.60352945047812,1429120.8084
KHM,1994,539.049,0.0496267331757881,18.2279416862,2791435218.70776,120.8,3.01714726456936,10862069.0,5.34961452121024,1507655.1772
KHM,1995,1437.464,0.128698541788859,18.3335675734,3441205624.34357,120.5,2.78861326398949,11169233.0,5.06791421684512,1586031.086
KHM,1996,1628.148,0.142086410356076,18.3415737631,3506695722.70366,120.3,2.56001107075894,11458858.0,6.29230328615651,1689035.6692
KHM,1997,1906.84,0.162544506365809,18.3416012683,3443413331.64013,119.3,2.34877957053054,11731187.0,5.94676926824891,1792525.3736
KHM,1998,2233.203,0.186315630869285,18.345603492,3120425502.56966,114.6,2.14991300380669,11986128.0,5.62293086392005,1896205.4496
KHM,1999,2196.533,0.179684114101502,23.97928683,3517242477.23368,108.7,1.96851185470921,12224414.0,5.32494873821852,1999914.1304
KHM,2000,2255.205,0.181185365184673,23.97928683,3654031716.27649,103.1,1.80404329858746,12446949.0,5.05147237403015,2103534.381
KOR,1991,268431.734,6.20393209762411,2.1792551792,308185041249.063,7.0,0.926437776565327,43268000.0,2.11179648327484,32312542.4
KOR,1992,286568.716,6.56319345899274,2.17924395681,329885864343.816,6.6,0.908772977371698,43663000.0,2.08024537335038,32991762.8
KOR,1993,317085.49,7.19732817323407,2.17923273361,362135746944.573,6.4,0.896049041842031,44056000.0,2.05395671571838,33676406.4
KOR,1994,340352.605,7.65645974399928,2.17922150958,423434190055.386,6.2,0.897089928583474,44453000.0,2.04174342538925,34371059.6
KOR,1995,370781.371,8.22259266404985,2.17921028474,517118129837.8,6.1,1.42945725731837,45093000.0,2.56115657843191,35262726.0
KOR,1996,401030.454,8.80901601317957,2.1791990599,557643607433.65,6.0,0.95346017944728,45525000.0,1.31087695003151,35728020.0
KOR,1997,423175.467,9.20867534926231,2.17918783424,516282942110.187,6.0,0.937927054183982,45954000.0,1.29407090556569,36193370.4
KOR,1998,363839.74,7.86051677576857,2.17917660777,345432412375.842,5.9,0.72202479734871,46287000.0,1.07690476421748,36585244.8
KOR,1999,395005.573,8.47342327906128,2.17917659877,445399303511.045,5.8,0.710413734370836,46617000.0,1.0640387555691,36976604.4
KOR,2000,432460.311,9.19971730343771,2.25879334677,533384027728.655,5.8,0.835251851875999,47008000.0,1.18763077175019,37418368.0
KWT,1991,10579.295,5.20889914544728,1.58636607285,11009955543.0012,14.8,-2.7526502499599,2031004.0,-2.73224416887696,1990790.1208
KWT,1996,47674.667,29.2820351079773,1.58637025019,31492937200.8801,13.6,0.0128377156290463,1628120.0,0.0332229975261772,1597511.344
KWT,1997,49361.487,29.4026293593327,1.58637110162,30350433059.9669,13.5,3.06604254769781,1678812.0,3.0864236748447,1647586.0968
KWT,1998,51088.644,28.9668576107066,1.58637195821,25946185993.5521,13.2,4.93235057427668,1763693.0,4.95272754836653,1731241.0488
KWT,1999,53314.513,28.7066686337676,1.58637195821,30120888963.6806,12.9,5.16692245288922,1857217.0,5.18729527561426,1823415.6506
KWT,2000,59112.04,30.4577835990161,1.58637195821,37718011468.5749,12.6,4.40139149751914,1940786.0,4.42176017057053,1905851.852
LAC,1991,1001061.664,2.25221451612589,11.1831768765301,1186365282009.18,52.3704872311,1.81302823768905,444478825.987659,2.48671047146712,316655780.469074
LAC,1992,1022689.63,2.26086395954925,11.5829400495307,1287104793353.4,50.2488107293,1.76966489776733,452344611.749171,2.43773326701144,324375003.771483
LAC,1993,1056323.354,2.29551746348971,11.7240446863144,1403144043811.69,48.2629225314,1.72948808742474,460167857.92348,2.39213688981278,332134497.898032
LAC,1994,1104848.765,2.36091509907406,12.2657947987722,1612153078012.28,46.20261636,1.69654165779436,467974797.328932,2.35570499033774,339958606.83965
LAC,1995,1129491.005,2.37397743916974,12.7522980729009,1770556566105.52,44.2280647329,1.66786987581764,475780008.0,2.32458356733942,347861228.75
LAC,1996,1173293.32,2.42622561587972,13.1563816340025,1911377105644.59,42.19735902,1.64106925340309,483587887.425127,2.26220939258219,355730578.139934
LAC,1997,1230476.518,2.50408821199481,13.9043030067387,2084674901362.97,40.1008517628,1.61277033727475,491387049.428173,2.23206195294621,363670705.029592
LAC,1998,1280047.024,2.56455969041109,14.5238811972157,2084408155965.57,38.13933973,1.57560227291911,499129354.947793,2.19175687070343,371641482.693813
LAC,1999,1306420.088,2.57796532994145,14.9476315315069,1851581310713.15,36.2599727826,1.52959756799007,506764025.422199,2.14195415618769,379601872.878491
LAC,2000,1293515.915,2.515336700262,16.1436954681215,2054022015046.62,34.5282753986,1.47752625708463,514251596.959271,2.08458507212454,387514996.854021
LAO,1991,253.023,0.0586740680483115,0.848348060438,1028087947.26262,137.2,2.82058336751753,4312348.0,5.38482642885129,681350.984
LAO,1992,278.692,0.0628453266043833,0.848308448488,1127806917.73818,129.7,2.79481196699373,4434570.0,5.29494218753546,718400.34
LAO,1993,278.692,0.0611540027946887,14.0815880696,1327748654.64293,123.7,2.72812557339873,4557216.0,5.16727088581465,756497.856
LAO,1994,300.694,0.0642785851417524,14.4058824055,1543606381.86909,117.5,2.61546958255448,4677981.0,4.99653445192633,795256.77
LAO,1995,315.362,0.0657673897919381,15.055283833,1763536299.22391,112.8,2.47304591378814,4795112.0,4.79873213021485,834349.488
LAO,1996,535.382,0.109084426115942,15.9539631985,1873671510.57399,107.8,2.32613111293545,4907960.0,7.47844641548554,899138.272
LAO,1997,718.732,0.143271426566646,15.953892106,1747011884.41192,101.9,2.188925241755,5016576.0,7.08873384091262,965189.2224
LAO,1998,894.748,0.174726632030456,15.9538209962,1280177847.19482,97.6,2.05718352227148,5120845.0,6.72808331883224,1032362.352
LAO,1999,902.082,0.172782191644385,15.9750549783,1454430642.01692,92.8,1.93541670794441,5220920.0,6.39784475494379,1100569.936
LAO,2000,1059.763,0.199313718483523,16.3170408821,1735155219.36735,88.1,1.82468874415805,5317060.0,6.09646171267346,1169753.2
LBN,1991,9497.53,3.13857850188744,0.476941655744,4451497337.41987,37.3,2.60086201764902,3026061.0,3.00917290076047,2524945.2984
LBN,1992,11356.699,3.62742858420492,0.47699695407,5545921820.95553,36.3,3.40219980411346,3130785.0,3.80885028675066,2622971.673
LBN,1993,11657.393,3.58711200292695,0.477052269146,7535259914.42768,35.5,3.73093764458832,3249799.0,4.13594117614934,2733730.9188
LBN,1994,12742.825,3.78699488334095,0.47710759913,9599127189.45125,34.5,3.48024220233997,3364891.0,3.8836120694698,2841986.9386
LBN,1995,13619.238,3.93281555102637,0.477162944896,11718795352.0579,33.7,2.87321871523613,3462974.0,3.27496804444213,2936601.952
LBN,1996,13798.921,3.89895078941561,0.477218306153,13690217120.5605,32.7,2.17551546634707,3539137.0,2.45813458993058,3009682.1048
LBN,1997,15647.089,4.34961541134446,0.477273685708,15751867489.4446,31.7,1.63145511736601,3597350.0,1.9132777557502,3067820.08
LBN,1998,16178.804,4.4396390838959,0.477329080462,17247179483.2157,30.9,1.29314414630064,3644171.0,1.57417477622616,3116495.0392
LBN,1999,16600.509,4.49874269417103,0.477329080462,17391056436.8069,30.1,1.25064963507316,3690033.0,1.53089269564339,3164572.3008
LBN,2000,15353.729,4.10272025789288,0.477329080462,17260364842.4544,29.3,1.40727437831204,3742329.0,1.6867342714136,3218402.94
LBR,1991,286.026,0.136765876668476,18.1423780203,348000000.0,225.1,-1.6946428176263,2091355.0,0.359176369887076,967042.552
LBR,1992,289.693,0.141026171526435,18.1423093901,223500000.0,223.3,-1.7935926524008,2054179.0,0.218892309139897,969161.6522
LBR,1993,322.696,0.158917280732555,18.1422407391,160400000.0,218.6,-1.15493710518374,2030591.0,0.817844607511173,977120.3892
LBR,1994,319.029,0.156392744428463,18.1421720779,132200000.0,214.9,0.458468814338755,2039922.0,2.39308358672529,1000785.7332
LBR,1995,333.697,0.159313679854444,18.1421033959,134800000.0,210.7,2.64467357535521,2094591.0,4.54257023513548,1047295.5
LBR,1996,344.698,0.156410106320466,18.1420347139,159400000.0,202.4,5.0828919333788,2203809.0,6.78826738996154,1120857.2574
LBR,1997,355.699,0.150687287625434,18.1419660009,295900000.0,194.1,6.86908941046412,2360511.0,8.54586880143243,1220856.2892
LBR,1998,388.702,0.152981992140379,18.1418972879,359600012.473438,185.7,7.36146461417182,2540835.0,9.01059115397967,1335971.043
LBR,1999,407.037,0.150144800943429,18.1418972879,441800017.769505,176.7,6.48111551583409,2710963.0,8.10348650849961,1448738.6272
LBR,2000,436.373,0.153259063881796,18.1418972879,560900012.217721,168.9,4.90637423940097,2847290.0,6.50284401055092,1546078.47
LBY,1991,42489.529,9.60891769008014,0.110810440175,31992732972.3568,42.1,1.99692714750961,4421885.0,2.07615599095157,3350020.076
LBY,1992,40571.688,8.99599952993035,0.111007135611,33887047909.2746,40.2,1.97244258426549,4509970.0,2.05160870530207,3419459.254
LBY,1993,42636.209,9.27150439837612,0.111012460347,30660051910.5037,38.3,1.94677139852414,4598629.0,2.02587489638662,3489439.6852
LBY,1994,41862.472,8.93141140823356,0.111017792047,28610549763.4685,36.3,1.90571188375124,4687106.0,1.98475285743555,3559388.2964
LBY,1995,45841.167,9.60022630323838,0.111023130526,25541379186.6458,34.7,1.85805243171549,4775009.0,1.93703097998295,3629006.84
LBY,1996,41840.47,8.60443193187275,0.111028476154,27884615384.6154,33.0,1.81907827831305,4862665.0,1.92428607339343,3699515.532
LBY,1997,48598.751,9.81579579873143,0.1110338285,30700897874.8704,31.5,1.80182851649232,4951076.0,1.90692574108983,3770739.4816
LBY,1998,48133.042,9.54787092760838,0.111039188056,27251534529.5892,30.0,1.80457683245111,5041233.0,1.90956371873479,3843436.0392
LBY,1999,47230.96,9.19906106431928,0.111039188056,30484399895.6472,28.6,1.82974941246266,5134324.0,1.9346261918711,3918516.0768
LBY,2000,49753.856,9.51100333021804,0.111039188056,33896600870.7706,27.2,1.86904053498483,5231189.0,1.97380743822921,3996628.396
LIC,1991,335600.293117305,0.647484683912054,9.52599591045348,145353810597.967,162.2983796404,2.6108756933541,518313871.286705,3.99476692673157,112830997.364327
LIC,1992,343641.368282571,0.646449889189041,9.62407052447671,138116415677.254,159.8344870752,2.55993632286572,531582376.344224,3.95763066111405,117296431.511258
LIC,1993,348730.089317485,0.639954419610825,9.82629354781067,131604888473.829,157.4136343976,2.51084278613713,544929574.09304,3.89358418629031,121863466.819664
LIC,1994,342353.550233243,0.613028681854406,9.85948668736449,121968668543.801,155.8613083904,2.48343256891006,558462532.613689,3.82942983979902,126530142.781869
LIC,1995,346829.072507867,0.606057835214105,9.86626984040726,139655040291.761,152.7917591929,2.47251204511197,572270586.0,3.77160295105143,131302357.381
LIC,1996,351782.827869746,0.600088494741683,9.91247427393996,156105724309.738,149.3261795346,2.43725003572844,586218251.061748,3.78993091127209,136278626.010611
LIC,1997,329805.365328848,0.549339433086992,9.96069397684105,162782710492.225,146.3434391707,2.41359376567351,600367178.222615,3.72483266422626,141354776.786613
LIC,1998,161532.143103057,0.262784441929646,9.98311333278872,166349955979.872,143.1133191548,2.38642146245705,614694469.417267,3.67075680505215,146543566.874774
LIC,1999,172432.611471735,0.274070208347653,10.0537205754036,165223166305.412,139.819127416,2.35245640855324,629154888.856096,3.62233693079266,151851868.61738
LIC,2000,179033.941,0.278128464380454,10.0653318231093,164799150333.392,136.5074315878,2.31336256011087,643709522.5,3.573428212986,157278186.1325
LKA,1991,4063.036,0.23160616971024,19.5577264471,9000362581.58086,30.5,1.18016568985828,17542866.0,0.245579448034493,2989304.3664
LKA,1992,5056.793,0.285035299152198,19.5577765442,9703011635.86585,29.4,1.12273660654708,17740936.0,0.179333383211228,2994669.9968
LKA,1993,4902.779,0.273506740964778,19.5982993456,10338679635.7616,28.6,1.03564599861857,17925624.0,0.0832578474930308,2997164.3328
LKA,1994,5408.825,0.29899992924158,19.5983460959,11717604208.8223,27.6,0.911262352743237,18089720.0,-0.0502835172009557,2995657.632
LKA,1995,5797.527,0.318029986344111,19.6688708546,13029697560.9756,26.7,0.769723016185816,18229498.0,-0.201158396510268,2989637.672
LKA,1996,6952.632,0.379084300204857,19.6689172747,13897738375.2488,25.8,0.607591228947065,18340596.0,-0.249731842101754,2982180.9096
LKA,1997,7506.349,0.407328213406184,20.769169012,15091930835.7349,25.0,0.47682295712847,18428257.0,-0.387913746989773,2970635.0284
LKA,1998,7763.039,0.419394876147313,20.7692151319,15794972847.1683,24.2,0.443106578782448,18510095.0,-0.429173095252898,2957913.181
LKA,1999,8536.776,0.458717116664007,20.7692151319,15656342015.855,23.4,0.53887225042139,18610110.0,-0.341083144763512,2947841.424
LKA,2000,10161.257,0.542075831722066,20.7692151319,16330810303.9158,22.7,0.722654993548454,18745084.0,-0.165112409653262,2942978.188
LMC,1991,2133997.3540996,1.19312592482963,7.28862306462595,842407065317.943,110.7671906161,2.07589150715368,1788576804.58525,3.24363931331007,571721662.689067
LMC,1992,2330010.52094174,1.27721907831291,7.52536799467806,838803069092.612,108.5059698875,1.99641108821531,1824284150.23324,3.16296736181162,589805032.280329
LMC,1993,2293583.16403491,1.23306008929971,7.89119334738825,883574133689.847,106.2670886151,1.96186392453231,1860074122.85763,3.10832343102592,608138080.296068
LMC,1994,2249929.08954816,1.18709543064725,7.9150455715249,956503698479.607,104.112660675,1.89501709929247,1895322845.54529,3.01525470457322,626474992.372497
LMC,1995,2321252.53241122,1.20240925451551,8.2269719478716,1067253833338.28,101.7274672578,1.85606237108667,1930501219.69207,2.95896370674356,645012160.028623
LMC,1996,2424633.51819733,1.2333328166653,8.57494412649272,1166530715575.53,99.3756232038,1.83468792034466,1965919892.37187,3.0101481105099,664427981.376284
LMC,1997,2447826.5813247,1.22296919265147,8.90921234880763,1204069713450.25,96.9322853434,1.81208053427578,2001543944.06099,2.97980118321586,684226614.226952
LMC,1998,2433867.5755438,1.19471834659743,9.04979533134241,1080779207633.75,94.5317209904,1.78089899171974,2037189419.9796,2.94721601185498,704392250.558821
LMC,1999,2559061.72023685,1.23453057564463,9.18789466115695,1180124362473.76,92.1611955298,1.75306452296616,2072902664.96688,2.91407004922914,724918734.161447
LMC,2000,2685574.87877607,1.273541385708,9.31883309707231,1258729037432.26,89.8504886919,1.72912132225949,2108745666.93651,2.87505260358543,745760529.101834
LMY,1991,9929307.62144372,2.271417268881,9.05258350384298,3741934815324.36,96.7623028308,1.8154576107362,4371415044.46487,3.06143758632984,1605890513.97188
LMY,1992,10325599.9697127,2.32244668661517,9.22881975007571,3865135450958.55,95.4473939273,1.70621678283047,4446000861.6007,2.93514677325308,1653025757.5747
LMY,1993,10316726.5309594,2.28257641271,9.42372977623861,4054687032984.83,94.1362392609,1.65928504738626,4519772689.10391,2.87032551830538,1700472977.71853
LMY,1994,10267189.5946147,2.23542522423447,9.60454315636028,4390109050531.58,92.8920021843,1.61898227284436,4592947007.71336,2.80859930517012,1748232449.95534
LMY,1995,10597246.2159847,2.27116414372921,9.74698541774424,4971360127494.95,91.1153189093,1.590492810732,4665997499.67177,2.76157954071263,1796511279.6174
LMY,1996,10886504.421498,2.29713321639927,9.97104221160016,5411919841782.33,89.1883327315,1.56820325359897,4739169824.27447,2.80010026694602,1846815396.75368
LMY,1997,10865869.8905659,2.25772821814651,10.1994435356236,5722933060473.53,87.2867513847,1.55248797554653,4812744865.93706,2.76880496580412,1897950113.16824
LMY,1998,10519935.0568909,2.15310290312118,10.3921619464387,5533696416632.54,85.3598124647,1.52089384226382,4885941606.24697,2.72692451633398,1949705780.11201
LMY,1999,10643991.0248059,2.14674596787506,10.5488632266132,5381619603849.91,83.4140168367,1.47885808324071,4958197748.63337,2.67131020975013,2001788469.67623
LMY,2000,10946584.6146319,2.17617022067798,10.8969781808273,5872118387398.09,81.4953438393,1.45230801994872,5030206052.18169,2.63803474799975,2054596345.08774
LTU,1992,22152.347,5.98712081081081,4.3922232602,8562311026.88874,17.6,-0.108049706556787,3700000.0,-0.196925441340834,2496760.0
LTU,1993,17495.257,4.7502734184089,4.39225767793,7424597884.34971,17.4,-0.460518189663407,3683000.0,-0.54947300591033,2483078.6
LTU,1994,17359.578,4.74564734827775,4.39414458759,6958636949.80629,16.9,-0.681108706443123,3658000.0,-0.770142736609784,2464028.8
LTU,1995,16204.473,4.46158397577092,4.39417934846,7904895790.98773,16.1,-0.713308877948361,3632000.0,-0.802422251301619,2444336.0
LTU,1996,15731.43,4.36378085991678,4.39421422061,8426600000.0,15.1,-0.74616895312542,3605000.0,-0.83536181124019,2424002.0
LTU,1997,15339.061,4.28465391061452,4.39424921333,10128700000.0,14.1,-0.6958969885148,3580000.0,-0.785169468057129,2405044.0
LTU,1998,16197.139,4.55615724331927,4.45802160846,11254050000.0,13.2,-0.700773671517173,3555000.0,-0.790125918260063,2386116.0
LTU,1999,13692.578,3.87781874822996,4.458784485,10971375000.0,12.4,-0.677394588147554,3531000.0,-0.766826742982326,2367888.6
LTU,2000,12200.109,3.48620760009327,4.458784485,11434200000.0,11.8,-0.89531585136926,3499536.0,-0.984585031493779,2344689.12
LUX,1991,10630.633,27.4693359173127,12.1214945572,13716986284.7017,7.9,1.35242624986647,387000.0,1.83290241847075,314631.0
LUX,1992,11804.073,30.0989940715242,12.1208145285,15387195181.9322,7.4,1.38534787646176,392175.0,1.81914610247145,320406.975
LUX,1993,10821.317,27.2251512673753,12.1536535574,15790566791.0448,7.1,1.41666918897998,397475.0,1.83078848848941,326326.975
LUX,1994,10219.929,25.3643457219085,12.5166531748,17551791415.4811,6.7,1.42164749753152,402925.0,1.84786782562619,332413.125
LUX,1995,8349.759,20.4337938207403,12.515995954,20676382047.0717,6.4,1.40171965298123,408625.0,1.88841934362069,338750.125
LUX,1996,8437.767,20.3700090530509,12.5153406463,20581889250.8143,6.1,1.36114394109864,414225.0,1.57803762776486,344138.13
LUX,1997,7917.053,18.8748432471093,12.5268559714,18516801984.664,5.8,1.25350248369427,419450.0,1.46992675958606,349234.07
LUX,1998,7356.002,17.3204662114434,12.5553195211,19353856412.5361,5.5,1.24387080269218,424700.0,1.45982769526095,354369.68
LUX,1999,7686.032,17.854769731111,19.6990201464,21187726401.0228,5.2,1.35062128530242,430475.0,1.56611280889261,359963.195
LUX,2000,8236.082,18.877107494843,19.7496817159,20269578035.7472,5.0,1.34408299573143,436300.0,1.55911115169328,365619.4
LVA,1992,14051.944,5.33888449848024,6.69502876206,4848056772.31365,22.0,-1.13337057946199,2632000.0,-1.27798383598489,1818712.0
LVA,1993,12068.097,4.66670417633411,6.6950021552,4467987271.30202,22.7,-1.76317320007301,2586000.0,-1.90799592897697,1784340.0
LVA,1994,11268.691,4.42256318681319,6.69497515145,5060854731.05477,22.9,-1.48035417055508,2548000.0,-1.62538692173953,1755572.0
LVA,1995,9636.876,3.83175984095427,6.69494774307,5235719778.6716,22.5,-1.30359333355637,2515000.0,-1.44883672385293,1730320.0
LVA,1996,9548.868,3.83334725010036,6.69584336575,5585292782.56922,21.7,-0.958856666655934,2491000.0,-1.16255241814111,1710320.6
LVA,1997,8437.767,3.44398653061224,14.0876445151,6133234179.75373,20.7,-1.65962106760808,2450000.0,-1.86373262970347,1678740.0
LVA,1998,7990.393,3.31551576763485,14.0874957139,6616957681.24198,19.6,-1.64612760152603,2410000.0,-1.85065662988359,1647958.0
LVA,1999,6743.613,2.82159539748954,15.4071239735,7288524472.50101,18.4,-0.833338103325472,2390000.0,-1.03828625868759,1630936.0
LVA,2000,6171.561,2.60183853288364,15.407092573,7833068425.39159,17.3,-0.755988433086329,2372000.0,-0.961357483589728,1615332.0
MAR,1991,24975.937,0.989618253874889,1.25020436464,27836559831.3913,82.1,1.82673860920531,25237951.0,3.18116111998101,12381738.7606
MAR,1992,26039.367,1.01400186029472,1.25019017074,28450632466.6198,78.6,1.73559147995884,25679802.0,3.07191426117558,12767997.5544
MAR,1993,28217.565,1.08081091714758,1.25017597709,26801064630.6054,75.3,1.65282792677604,26107772.0,2.9715283549714,13153095.5336
MAR,1994,29640.361,1.1175089731409,1.54495026236,30351265891.5571,72.2,1.58018549318371,26523600.0,2.88172230439075,13537645.44
MAR,1995,30373.761,1.12793687752055,1.54493896965,32986182669.7892,68.9,1.51540161288872,26928600.0,2.80021586067361,13922086.2
MAR,1996,31195.169,1.14169055072555,1.5449276767,36638763638.8669,66.0,1.45642210719867,27323664.0,2.07346995781089,14213770.0128
MAR,1997,31862.563,1.14991406834119,1.5449163835,33414747559.5675,63.0,1.39913906324527,27708647.0,2.0124027713947,14502705.8398
MAR,1998,32038.579,1.14086598702603,1.54490509055,40021694630.8991,60.3,1.34086280907444,28082684.0,1.95038850569078,14788341.3944
MAR,1999,33153.347,1.16554860296999,1.54490509055,39734023742.7921,57.6,1.27986381949397,28444414.0,1.88569679707,15069850.5372
MAR,2000,33905.082,1.177536349162,1.54490509055,37020609824.9576,55.3,1.21887016163291,28793236.0,1.82105489442041,15346794.788
MDA,1992,20971.573,5.65423914801833,1.14932575857,2319243406.66602,34.8,0.083868751,3709000.0,-0.133445289896568,1728394.0
MDA,1993,15628.754,4.21828717948718,1.2725438224,2371812923.88379,33.4,-0.103892505,3705000.0,-0.32272682976931,1722825.0
MDA,1994,12090.099,3.27290173253925,1.33441816109,1702314352.74439,32.5,-0.304621864,3694000.0,-0.512623033210304,1714016.0
MDA,1995,11191.684,3.04527415451937,1.33544690442,1752995313.76689,31.3,-0.512908819,3675099.0,-0.728730883960157,1701570.837
MDA,1996,11521.714,3.14135922097156,1.35191105932,1695130483.83918,30.2,-0.200222133343632,3667748.0,-0.937272944506959,1685696.9808
MDA,1997,7099.312,1.93988559030838,1.35198573867,1930071445.21194,29.3,-0.220896906880803,3659655.0,-0.963420519312106,1669534.611
MDA,1998,6270.57,1.71666113205564,1.35206048515,1639497206.70391,28.3,-0.188282302854378,3652771.0,-0.936360598985833,1653974.7088
MDA,1999,4503.076,1.2347346407279,1.35206048515,1170785047.79461,27.2,-0.158142001814522,3646999.0,-0.911858715588952,1638961.3506
MDA,2000,3512.986,0.965215293599166,1.35206048515,1288420222.94787,26.4,-0.203414919918279,3639588.0,-0.962855693034756,1623256.248
MDG,1991,1074.431,0.0924582284846771,2.11420052698,2653082107.00178,154.0,2.97028871956767,11620718.0,4.81752848311186,2793620.6072
MDG,1992,1045.095,0.0872750804110391,2.11420088009,3024385657.38796,147.8,3.00085554826153,11974724.0,4.81459034597341,2931412.4352
MDG,1993,1070.764,0.0867472229909581,2.11420123152,3370770572.2471,142.0,3.03311896598236,12343496.0,4.81454259349509,3075999.2032
MDG,1994,1316.453,0.103428731838339,2.11420158295,2977008504.17118,135.8,3.06841986506117,12728117.0,4.81866343003844,3227850.4712
MDG,1995,1312.786,0.09998958811512659,2.11420193606,3159853282.93262,129.4,3.10273304461717,13129227.0,4.82286928047183,3387340.566
MDG,1996,1411.795,0.104212501543669,2.11420228749,3994890762.5828,123.1,3.13443110562633,13547271.0,4.13713908253907,3530418.8226
MDG,1997,1701.488,0.121694224422183,2.89852463023,3545686958.20756,117.2,3.15617751211211,13981666.0,4.14893098815384,3679974.4912
MDG,1998,1738.158,0.120448301365578,2.89852317407,3738620505.53069,112.0,3.16136842770048,14430739.0,4.14436311049875,3835690.4262
MDG,1999,1925.175,0.129274292561219,2.89852317407,3717416630.39338,106.7,3.14751215435174,14892172.0,4.1209380361899,3997058.9648
MDG,2000,1873.837,0.121960676041143,2.89852317407,3877575177.25968,101.5,3.12091082807568,15364272.0,4.08495240629309,4163717.712
MEX,1991,336586.596,3.91726855559541,2.43436727137,314453895611.752,46.6,1.90006678513773,85923799.0,2.45872745600169,61693287.682
MEX,1992,342629.812,3.91472559178737,2.6367804942,363609268789.416,44.5,1.8444518212442,87523328.0,2.40000880570444,63191842.816
MEX,1993,341441.704,3.83170061738395,3.26460902938,403195508733.866,42.2,1.79628651149438,89109703.0,2.34877410469135,64693644.378
MEX,1994,362424.278,3.99623948621947,3.96163141218,421725049057.944,40.3,1.75935450620212,90691331.0,2.30880643796618,66204671.63
MEX,1995,345178.377,3.74084852506128,4.12223448402,286698251724.021,38.3,1.72870804236383,92272749.0,2.27515748957172,67728197.766
MEX,1996,354877.592,3.78099023728016,4.32976556961,332908981435.719,36.4,1.70381217428386,93858373.0,2.05740971392877,69136077.5518
MEX,1997,361595.536,3.78866764712924,5.01731726165,401480129436.301,34.5,1.67248944256902,95441345.0,2.02484107421999,70550242.224
MEX,1998,372167.497,3.83670186242577,5.11099105229,421214803220.423,32.6,1.62190358258794,97001933.0,1.97301805538953,71956033.8994
MEX,1999,380814.283,3.86559759359334,5.21815047109,481202434426.851,30.8,1.54646171522506,98513690.0,1.89634768648557,73333590.836
MEX,2000,383021.817,3.83176643354514,7.73177077057,581426421971.453,29.1,1.4570521041725,99959594.0,1.80571814064467,74669816.718
MIC,1991,9591788.54175639,2.48936846209122,8.96436412091161,3601110697180.04,83.3258890631,1.70939908807651,3853101173.17816,2.99158596585056,1493059516.60755
MIC,1992,9982401.62726093,2.5501620904508,9.15516561906033,3729935876868.12,81.9155744905,1.59137560428344,3914418485.25648,2.85787733049274,1535729326.06344
MIC,1993,9968446.68593403,2.50788431077657,9.34870945475492,3924242076048.49,80.506178766,1.54364256100817,3974843115.01087,2.79217073658006,1578609510.89886
MIC,1994,9925277.49013368,2.46011046798946,9.55702589568056,4266587893687.37,79.0032494859,1.50047079502509,4034484475.09967,2.72979454241764,1621702307.17347
MIC,1995,10250867.0677536,2.50404271802277,9.72475196842078,4830158746114.71,77.2063691674,1.46840169884746,4093726913.67177,2.68277444451344,1665208922.2364
MIC,1996,10535179.7072834,2.53679329545695,9.98195875491154,5254691691293.71,75.3448447429,1.44671739932527,4152951573.21272,2.72205174386137,1710536770.74307
MIC,1997,10536502.4505372,2.50131949973699,10.2439439520776,5558647580686.49,73.4286523849,1.43093685187741,4212377687.71445,2.6926381488157,1756595336.38162
MIC,1998,10358677.6501788,2.42521149405265,10.4684288020452,5367169304348.69,71.5609101637,1.39753491922025,4271247136.8297,2.65097349919736,1803162213.23723
MIC,1999,10471844.8990029,2.4189746413233,10.6411744547072,5216715255622.15,69.7102736825,1.35313460205148,4329042859.77728,2.59401996549384,1849936601.05885
MIC,2000,10767846.9200962,2.45477155794709,11.0520701509694,5705459808999.39,67.9277207179,1.32716796218946,4386496529.68169,2.56125306506564,1897318158.95524
MKD,1992,10777.313,5.57178721633282,4.40930306512,2316618514.75247,32.7,0.595847436204836,1934265.0,1.44982359101828,1137347.82
MKD,1993,10340.94,5.31847518673403,4.40923982217,2550194959.23946,29.5,0.519672144256713,1944343.0,1.36641725416657,1152995.399
MKD,1994,10469.285,5.35821910727099,4.6230420036,3381270266.71373,26.7,0.48899376261984,1953874.0,1.32862925791045,1168416.652
MKD,1995,10839.652,5.52062150748364,4.62297870563,4449375525.5599,24.3,0.490637785879552,1963484.0,1.32328206353494,1183980.852
